,Conf,TP,FP,cumTP,cumFP,Precision,Recall
206,0.8452209830284119,0,1,81,126,0.391304347826087,0.28027681660899656
207,0.8442321419715881,1,0,82,126,0.3942307692307692,0.2837370242214533
208,0.8441079258918762,0,1,82,127,0.3923444976076555,0.2837370242214533
209,0.8439937233924866,0,1,82,128,0.3904761904761905,0.2837370242214533
210,0.8436259627342224,0,1,82,129,0.3886255924170616,0.2837370242214533
211,0.8433416485786438,0,1,82,130,0.3867924528301887,0.2837370242214533
212,0.8429810404777527,0,1,82,131,0.38497652582159625,0.2837370242214533
213,0.8429390788078308,0,1,82,132,0.38317757009345793,0.2837370242214533
214,0.8418105244636536,0,1,82,133,0.3813953488372093,0.2837370242214533
215,0.8414914011955261,0,1,82,134,0.37962962962962965,0.2837370242214533
216,0.8413646817207336,0,1,82,135,0.3778801843317972,0.2837370242214533
217,0.8408733606338501,0,1,82,136,0.3761467889908257,0.2837370242214533
218,0.8403201699256897,0,1,82,137,0.3744292237442922,0.2837370242214533
219,0.8393006920814514,0,1,82,138,0.37272727272727274,0.2837370242214533
220,0.8390935659408569,0,1,82,139,0.37104072398190047,0.2837370242214533
221,0.8389788269996643,0,1,82,140,0.36936936936936937,0.2837370242214533
222,0.8386040329933167,0,1,82,141,0.36771300448430494,0.2837370242214533
223,0.8377888202667236,0,1,82,142,0.36607142857142855,0.2837370242214533
224,0.83673095703125,0,1,82,143,0.36444444444444446,0.2837370242214533
225,0.8366900086402893,0,1,82,144,0.36283185840707965,0.2837370242214533
226,0.8360432386398315,0,1,82,145,0.36123348017621143,0.2837370242214533
227,0.8357985019683838,0,1,82,146,0.35964912280701755,0.2837370242214533
228,0.8346670866012573,0,1,82,147,0.35807860262008734,0.2837370242214533
229,0.8344866633415222,0,1,82,148,0.3565217391304348,0.2837370242214533
230,0.8344423174858093,0,1,82,149,0.354978354978355,0.2837370242214533
231,0.8343216776847839,0,1,82,150,0.35344827586206895,0.2837370242214533
